x,y,t
-194,-109,1733514028.148928
-215,-64,1733514028.1919286
-236,-19,1733514028.2474532
-257,23,1733514028.2904527
-277,64,1733514028.335453
-295,106,1733514028.3784528
-315,145,1733514028.4234526
-333,185,1733514028.469453
-343,226,1733514028.514451
-353,266,1733514028.5644734
-343,315,1733514028.608474
-333,367,1733514028.654474
-323,418,1733514028.6964746
-313,467,1733514028.7394745
-303,517,1733514028.7814744
-293,566,1733514028.8334956
-283,614,1733514028.8754966
-273,661,1733514028.9224958
-263,706,1733514028.9657154
-246,750,1733514029.008725
-226,792,1733514029.0557241
-206,835,1733514029.0997243
-183,877,1733514029.1487386
-158,921,1733514029.190739
-133,963,1733514029.237739
-106,1002,1733514029.2827387
-78,1040,1733514029.324739
-50,1075,1733514029.3717387
-24,1110,1733514029.4137394
4,1143,1733514029.4657588
41,1171,1733514029.509759
84,1196,1733514029.5567577
132,1215,1733514029.602759
178,1234,1733514029.6457586
224,1250,1733514029.6907592
268,1264,1733514029.745282
312,1275,1733514029.789282
356,1286,1733514029.8312826
399,1296,1733514029.8752818
443,1306,1733514029.921282
486,1316,1733514029.962284
533,1316,1733514030.0052834
582,1306,1733514030.058304
624,1296,1733514030.1053038
668,1286,1733514030.1473033
710,1276,1733514030.1913035
752,1266,1733514030.2383034
795,1256,1733514030.2813036
838,1246,1733514030.3293178
878,1236,1733514030.372318
922,1226,1733514030.4163191
968,1215,1733514030.4603188
1000,1197,1733514030.5493174
1030,1169,1733514031.506407
1058,1141,1733514031.6064308
1084,1110,1733514031.6484325
1109,1075,1733514031.6914308
1132,1043,1733514031.7384388
1159,1013,1733514031.7834315
1184,985,1733514031.8331933
1202,960,1733514031.8751926
1107,1048,1733514031.922193
1126,1016,1733514031.9651933
1137,991,1733514032.008194
1147,962,1733514032.0541942
1157,932,1733514032.0971963
1170,904,1733514032.1471317
1185,876,1733514032.1901302
1203,848,1733514032.2331295
1217,816,1733514032.2771292
1228,786,1733514032.3231301
1244,757,1733514032.3671339
1255,727,1733514032.4111323
1265,702,1733514032.4657423
1275,679,1733514032.5097454
1285,656,1733514032.555745
1295,635,1733514032.5987453
1305,615,1733514032.6427438
1315,597,1733514032.6887436
1325,583,1733514032.7437646
1335,557,1733514032.8317673
1345,527,1733514032.8757675
1345,497,1733514032.9227655
1335,474,1733514032.965767
1325,453,1733514033.0097666
1315,434,1733514033.0637808
1305,417,1733514033.1057801
1295,401,1733514033.1477773
1285,385,1733514033.1917796
1275,370,1733514033.2377808
1265,354,1733514033.28078
1255,336,1733514033.3298028
1245,315,1733514033.3718235
1234,288,1733514033.4158232
1222,260,1733514033.45882
1212,230,1733514033.5068185
1202,207,1733514033.5518217
1192,183,1733514033.5958195
1182,160,1733514033.6487715
1172,135,1733514033.69077
1161,121,1733514033.7387738
1147,94,1733514033.782771
1128,67,1733514033.8257704
1103,42,1733514033.872771
1078,16,1733514033.9167714
1055,-12,1733514033.9637902
1033,-40,1733514034.007791
1012,-67,1733514034.0527909
990,-92,1733514034.0957913
965,-113,1733514034.140791
939,-134,1733514034.1827912
914,-153,1733514034.2358038
888,-172,1733514034.278803
860,-190,1733514034.3248034
831,-206,1733514034.3698034
802,-223,1733514034.4138017
772,-238,1733514034.4588037
743,-252,1733514034.5068033
714,-263,1733514034.5603635
688,-274,1733514034.6063628
663,-284,1733514034.648363
634,-294,1733514034.6923652
604,-304,1733514034.7383637
574,-314,1733514034.7823634
545,-324,1733514034.8318796
517,-334,1733514034.873394
491,-344,1733514034.9213958
469,-344,1733514034.9644394
448,-334,1733514035.0074499
425,-324,1733514035.0494642
400,-314,1733514035.092464
377,-304,1733514035.1454647
356,-294,1733514035.189466
335,-284,1733514035.2374651
318,-274,1733514035.2814653
304,-264,1733514035.3714652
289,-254,1733514035.414465
271,-244,1733514035.4647043
253,-232,1733514035.5097125
234,-220,1733514035.5567136
217,-210,1733514035.6017141
199,-196,1733514035.8327394
173,-177,1733514035.8747396
146,-155,1733514035.923741
118,-132,1733514035.970741
99,-110,1733514036.0127394
81,-89,1733514036.0647666
65,-70,1733514036.1077669
55,-27,1733514036.1517687
38,-11,1733514036.1952956
21,4,1733514036.2402952
-5,28,1733514036.2864296
-42,56,1733514036.3404565
-79,86,1733514036.3824716
-120,114,1733514036.4264734
-158,144,1733514036.4724715
-193,174,1733514036.525472
-230,201,1733514036.5734725
-269,224,1733514036.627418
-313,250,1733514036.675428
-357,282,1733514036.724428
-414,317,1733514036.7674282
-474,357,1733514036.811431
-534,397,1733514036.8564289
-592,437,1733514036.8984299
-650,476,1733514036.949444
-711,514,1733514036.9924448
-768,553,1733514037.039444
-828,595,1733514037.087445
-893,637,1733514037.1314325
-965,686,1733514037.1731837
-1042,738,1733514037.217185
-1122,790,1733514037.2657163
-1199,843,1733514037.3091195
-1276,894,1733514037.356129
-1353,945,1733514037.399128
-1428,998,1733514037.4421287
-1502,1051,1733514037.4901302
-1581,1107,1733514037.5481496
-1666,1166,1733514037.5911484
-1754,1229,1733514037.6371498
-1842,1294,1733514037.6801498
-1930,1359,1733514037.7251503
-2015,1426,1733514037.7671506
-2099,1491,1733514037.8111494
-2183,1556,1733514037.8643775
-2260,1623,1733514037.9083853
-2337,1690,1733514037.9503865
-2417,1759,1733514037.9933858
-2501,1838,1733514038.0813851
-2580,1916,1733514038.1324065
-2659,2000,1733514038.1754067
-2743,2094,1733514038.2214074
-2812,2178,1733514038.3504078
-2872,2255,1733514038.671926
-2967,2291,1733514039.0159547
-3041,2354,1733514039.0644763
-3132,2425,1733514039.1054757
-3205,2476,1733514039.1924748
-3259,2519,1733514039.493495
-3317,2565,1733514039.5424943
-3375,2607,1733514039.6395135
-3424,2643,1733514039.8105137
-3469,2679,1733514039.8575137
-3513,2713,1733514039.9015145
-3559,2746,1733514039.956534
-3604,2774,1733514039.9985342
-3641,2802,1733514040.0435343
-3669,2834,1733514040.1735334
-3688,2865,1733514040.218536
-3704,2888,1733514040.26255
-3725,2916,1733514040.3505518
-3743,2940,1733514040.3940728
-3755,2968,1733514040.4400744
-3766,2993,1733514040.4880738
-3779,3021,1733514040.5491004
-3789,3050,1733514040.5921006
-3799,3073,1733514040.6391015
-3809,3102,1733514040.682102
-3819,3124,1733514040.7261012
-3819,3149,1733514040.7721002
-3819,3170,1733514040.814101
-3809,3194,1733514040.865217
-3797,3223,1733514040.909219
-3787,3250,1733514040.9552174
-3777,3274,1733514040.9972184
-3763,3299,1733514041.0412173
-3745,3324,1733514041.0882163
-3723,3348,1733514041.1414597
-3704,3372,1733514041.1884604
-3683,3394,1733514041.2324588
-3662,3416,1733514041.2744627
-3637,3436,1733514041.321458
-3614,3452,1733514041.3654587
-3594,3466,1733514041.409459
-3575,3482,1733514041.4614768
-3556,3498,1733514041.5084786
-3535,3514,1733514041.5554805
-3514,3529,1733514041.5974805
-3492,3543,1733514041.6424806
-3468,3555,1733514041.6884766
-3444,3567,1733514041.7414968
-3421,3579,1733514041.788499
-3401,3593,1733514041.8335016
-3380,3610,1733514041.8764982
-3360,3630,1733514041.9214997
-3341,3648,1733514041.9654999
-3320,3662,1733514042.007495
-3300,3673,1733514042.0615182
-3277,3684,1733514042.108518
-3254,3694,1733514042.1555173
-3235,3704,1733514042.198518
-3216,3714,1733514042.2435203
-3201,3724,1733514042.2895167
-3187,3713,1733514042.389875
-3171,3703,1733514042.4338756
-3153,3692,1733514042.4798775
-3135,3681,1733514042.53088
-3119,3667,1733514042.5748782
-3109,3646,1733514042.6288917
-3099,3619,1733514042.6728985
-3099,3588,1733514042.7159142
-3089,3554,1733514042.7589138
-3079,3520,1733514042.8049142
-3069,3484,1733514042.8479145
-3059,3450,1733514042.8919127
-3069,3416,1733514042.945448
-3079,3384,1733514042.9904473
-3089,3347,1733514043.0374475
-3100,3308,1733514043.0824478
-3114,3264,1733514043.1244485
-3131,3218,1733514043.1714475
-3147,3179,1733514043.2144473
-3163,3137,1733514043.264978
-3179,3093,1733514043.3099787
-3198,3049,1733514043.3559783
-3223,3004,1733514043.3989778
-3254,2956,1733514043.4429781
-3289,2908,1733514043.491977
-3325,2859,1733514043.5488498
-3360,2809,1733514043.5928507
-3393,2758,1733514043.6408498
-3428,2708,1733514043.682852
-3464,2660,1733514043.7278497
-3503,2614,1733514043.7753246
-3548,2568,1733514043.8170269
-3594,2520,1733514043.8650482
-3638,2471,1733514043.9080477
-3684,2415,1733514043.950047
-3729,2367,1733514043.9940486
-3776,2329,1733514044.0410473
-3821,2287,1733514044.0880492
-3872,2242,1733514044.1417813
-3925,2202,1733514044.1877909
-3977,2164,1733514044.2307913
-4029,2131,1733514044.2752476
-4080,2096,1733514044.3222551
-4131,2067,1733514044.3642552
-4181,2039,1733514044.4082558
-4229,2011,1733514044.4612873
-4276,1983,1733514044.5072873
-4324,1953,1733514044.550288
-4372,1935,1733514044.5952873
-4418,1923,1733514044.6402862
-4455,1913,1733514044.686287
-4492,1903,1733514044.7423062
-4528,1893,1733514044.7893066
-4563,1883,1733514044.8343062
-4598,1873,1733514044.8773065
-4636,1873,1733514044.925306
-4681,1883,1733514044.9723063
-4729,1893,1733514045.0143058
-4778,1903,1733514045.0668283
-4824,1914,1733514045.1098275
-4868,1924,1733514045.1578276
-4905,1934,1733514045.2028275
-4946,1944,1733514045.2468271
-4995,1957,1733514045.291828
-5034,1975,1733514045.3458426
-5080,2003,1733514045.3918433
-5125,2029,1733514045.438844
-5172,2059,1733514045.4838426
-5218,2090,1733514045.5398417
-5264,2124,1733514045.5888424
-5307,2155,1733514045.6433744
-5349,2186,1733514045.688375
-5395,2229,1733514045.7343743
-5440,2273,1733514045.7783747
-5476,2302,1733514045.9633982
-5508,2330,1733514046.0053983
-5531,2355,1733514046.049399
-5552,2381,1733514046.0934024
-5580,2420,1733514046.1413987
-5601,2456,1733514046.185398
-5611,2495,1733514046.2814147
-5621,2532,1733514046.3254144
-5631,2555,1733514046.3714144
-5641,2577,1733514046.4154148
-5651,2602,1733514046.4584146
-5661,2616,1733514046.5074146
-5651,2637,1733514046.609927
-5641,2656,1733514046.6579268
-5625,2679,1733514046.789927
-5606,2695,1733514046.8434556
-5583,2711,1733514046.889456
-5559,2721,1733514046.9314554
-5515,2753,1733514047.1574843
-5467,2781,1733514047.2014842
-5418,2806,1733514047.2444842
-5367,2827,1733514047.2914844
-5316,2850,1733514047.3394845
-5265,2871,1733514047.3834841
-5211,2895,1733514047.4370182
-5155,2924,1733514047.4860187
-5097,2950,1733514047.5430174
-5039,2973,1733514047.5890174
-4982,2995,1733514047.6370173
-4926,3014,1733514047.681018
-4871,3034,1733514047.7335405
-4817,3050,1733514047.7765405
-4764,3072,1733514047.82354
-4709,3095,1733514047.86654
-4649,3119,1733514047.9105403
-4586,3144,1733514047.9575396
-4521,3168,1733514048.00554
-4454,3191,1733514048.0602322
-4380,3210,1733514048.1082325
-4308,3226,1733514048.1552322
-4239,3244,1733514048.199232
-4172,3265,1733514048.2452333
-4109,3283,1733514048.2912316
-4048,3300,1733514048.3461876
-3990,3317,1733514048.391187
-3932,3335,1733514048.4361877
-3872,3351,1733514048.4821873
-3813,3366,1733514048.5331874
-3755,3381,1733514048.578189
-3700,3394,1733514048.6317005
-3647,3405,1733514048.676701
-3602,3419,1733514048.724703
-3567,3431,1733514048.769702
-3538,3443,1733514048.8147018
-3512,3453,1733514048.8587012
-3485,3463,1733514048.9067008
-3462,3473,1733514048.9613159
-3444,3483,1733514049.0093167
-3427,3473,1733514049.055318
-3441,3473,1733514049.191317
-3536,3453,1733514049.244986
-3565,3453,1733514049.2919862
-3593,3453,1733514049.338986
-3624,3453,1733514049.3829858
-3653,3443,1733514049.4259863
-3681,3433,1733514049.477985
-3708,3423,1733514049.539921
-3738,3423,1733514049.587919
-3778,3413,1733514049.6299176
-3829,3403,1733514049.721919
-3880,3393,1733514049.76592
-3926,3383,1733514049.8099186
-3974,3373,1733514049.8630693
-4022,3358,1733514049.9060884
-4071,3338,1733514049.9500968
-4122,3325,1733514049.9940956
-4179,3311,1733514050.0407343
-4243,3296,1733514050.0887444
-4313,3282,1733514050.1437654
-4380,3268,1733514050.1887658
-4441,3249,1733514050.3627658
-4503,3224,1733514050.409766
-4573,3199,1733514050.4657874
-4648,3175,1733514050.5087862
-4732,3152,1733514050.556787
-4815,3126,1733514050.6027884
-4901,3105,1733514050.6447864
-4985,3082,1733514050.6927874
-5066,3064,1733514050.7478151
-5144,3048,1733514050.7908156
-5216,3030,1733514050.8378148
-5283,3014,1733514050.8798149
-5351,2997,1733514050.9238153
-5414,2987,1733514050.9668148
-5474,2975,1733514051.0118148
-5523,2965,1733514051.1083338
-5571,2945,1733514051.1523335
-5611,2935,1733514051.1963334
-5646,2924,1733514051.2423337
-5678,2913,1733514051.2903333
-5712,2903,1733514051.345351
-5748,2913,1733514051.3913512
-5786,2923,1733514051.4383507
-5825,2933,1733514051.48635
-5862,2933,1733514051.5393512
-5890,2943,1733514051.584351
-5915,2953,1733514051.6338687
-5938,2963,1733514051.7238684
-5960,2973,1733514051.7718687
-5987,2963,1733514051.8148694
-6012,2963,1733514051.8588693
-6035,2953,1733514051.9074237
-6052,2943,1733514051.9634888
-6069,2933,1733514052.1894882
-6083,2923,1733514052.2440085
-6099,2913,1733514052.2900095
-6120,2913,1733514052.3340094
-6136,2913,1733514052.3770094
-6152,2913,1733514052.4240088
-6166,2903,1733514052.7445307
-6183,2893,1733514052.7915325
-6202,2883,1733514052.8470757
-6218,2873,1733514052.891077
-6235,2863,1733514052.9390771
-6251,2853,1733514053.2560973
-6270,2863,1733514053.2990963
-6285,2873,1733514053.3440974
-6300,2873,1733514053.3900971
-6300,2858,1733514053.5901866
-6314,2868,1733514053.7792304
-6300,2858,1733514054.4792638
-6284,2847,1733514054.5292645
-6263,2837,1733514054.8060489
-6242,2827,1733514054.8510528
-6220,2817,1733514054.8940513
-6195,2807,1733514054.9505858
-6162,2797,1733514054.992587
-6132,2787,1733514055.039585
-6103,2787,1733514055.083585
-6077,2803,1733514055.1285865
-6031,2825,1733514055.3082592
-5988,2842,1733514055.35526
-5945,2860,1733514055.3992589
-5899,2870,1733514055.4442601
-5854,2860,1733514055.49526
-5812,2850,1733514055.5562744
-5766,2860,1733514055.601273
-5724,2874,1733514055.6452744
-5676,2896,1733514055.6912735
-5628,2920,1733514055.7392738
-5579,2946,1733514055.7832737
-5527,2956,1733514055.8340578
-5473,2966,1733514055.8780577
-5421,2982,1733514055.9220586
-5369,2997,1733514055.9650574
-5318,3011,1733514056.0090582
-5265,3025,1733514056.0570574
-5216,3039,1733514056.1010582
-5167,3058,1733514056.1569557
-5118,3079,1733514056.198956
-5071,3100,1733514056.2439559
-5020,3122,1733514056.291956
-4971,3143,1733514056.3389554
-4921,3161,1733514056.382959
-4873,3178,1733514056.4329684
-4824,3196,1733514056.4799705
-4777,3210,1733514056.5299675
-4731,3226,1733514056.5739696
-4680,3241,1733514056.616968
-4627,3259,1733514056.662873
-4578,3280,1733514056.709738
-4533,3299,1733514056.7642734
-4488,3311,1733514056.8082747
-4443,3321,1733514056.8552759
-4397,3331,1733514056.8982744
-4352,3341,1733514056.942274
-4310,3351,1733514056.9892747
-4266,3361,1733514057.0443037
-4224,3375,1733514057.0893033
-4185,3389,1733514057.1343026
-4146,3404,1733514057.1773033
-4114,3418,1733514057.2253034
-4084,3429,1733514057.2723045
-4055,3439,1733514057.3153045
-4030,3449,1733514057.3658335
-4000,3459,1733514057.408834
-3971,3469,1733514057.457833
-3942,3480,1733514057.5068326
-3916,3490,1733514057.556833
-3891,3500,1733514057.6008327
-3868,3510,1733514057.6553597
-3853,3520,1733514057.6993606
-3839,3510,1733514057.7453601
-3825,3500,1733514057.7933598
-3809,3490,1733514057.8393762
-3790,3490,1733514057.8843763
-3776,3490,1733514057.9341052
-3871,3472,1733514058.9404914
-3886,3462,1733514059.0750272
-3902,3442,1733514059.1295147
-3916,3431,1733514059.1739628
-3927,3414,1733514059.2169707
-3943,3404,1733514059.308971
-3963,3394,1733514059.3559706
-3991,3384,1733514059.4019706
-4021,3374,1733514059.4569893
-4046,3364,1733514059.5029886
-4068,3351,1733514059.5559886
-4091,3337,1733514059.597989
-4117,3327,1733514059.6419888
-4141,3316,1733514059.6879892
-4169,3306,1733514059.7430062
-4201,3296,1733514059.7890067
-4235,3306,1733514059.8320062
-4276,3316,1733514059.8770063
-4320,3326,1733514059.9220068
-4364,3316,1733514059.964007
-4402,3306,1733514060.010005
-4442,3296,1733514060.065535
-4481,3280,1733514060.109535
-4520,3263,1733514060.1565356
-4557,3252,1733514060.2025352
-4596,3242,1733514060.2485354
-4635,3232,1733514060.2925348
-4688,3218,1733514060.5270529
-4741,3208,1733514060.577053
-4798,3195,1733514060.6335797
-4855,3177,1733514060.6805801
-4925,3164,1733514060.8225799
-4991,3154,1733514061.008614
-5057,3144,1733514061.0556161
-5121,3134,1733514061.0986135
-5183,3123,1733514061.1426134
-5241,3108,1733514061.1906133
-5301,3096,1733514061.2456415
-5356,3083,1733514061.291641
-5411,3063,1733514061.336641
-5467,3053,1733514061.379641
-5522,3043,1733514061.4266403
-5577,3022,1733514061.4776409
-5629,3000,1733514061.5331612
-5672,2987,1733514061.579668
-5714,2975,1733514061.6266687
-5754,2965,1733514061.6746695
-5793,2955,1733514061.7226698
-5832,2945,1733514061.7686694
-5870,2935,1733514061.8146694
-5907,2925,1733514061.8752031
-5939,2915,1733514061.9242036
-5966,2915,1733514061.9742036
-5989,2905,1733514062.0242033
-6007,2905,1733514062.1132038
-6023,2905,1733514062.173722
-6042,2905,1733514062.2227228
-6064,2915,1733514062.2697232
-6087,2915,1733514062.3157234
-6110,2925,1733514062.3607235
-6131,2925,1733514062.4097238
-6153,2925,1733514062.4732563
-6168,2925,1733514062.811287
-6183,2915,1733514062.8592873
-6197,2905,1733514062.9452868
-6211,2905,1733514063.141817
-6227,2895,1733514063.1898172
-6243,2905,1733514063.2358189
-6229,2915,1733514064.7263992
-6215,2925,1733514064.7728953
-6195,2935,1733514064.8149338
-6172,2945,1733514064.8589342
-6149,2955,1733514064.905934
-6126,2965,1733514064.9469337
-6100,2975,1733514064.989934
-6072,2985,1733514065.0319345
-6040,2995,1733514065.0759346
-6005,3006,1733514065.121934
-5968,3016,1733514065.163934
-5933,3026,1733514065.2079341
-5897,3036,1733514065.2499344
-5860,3036,1733514065.2939365
-5818,3036,1733514065.3389351
-5777,3036,1733514065.3799343
-5736,3036,1733514065.4219346
-5694,3046,1733514065.4639344
-5648,3058,1733514065.5089345
-5592,3073,1733514065.5579329
-5539,3091,1733514065.601936
-5478,3109,1733514065.6449335
-5414,3128,1733514065.6889343
-5352,3145,1733514065.7319353
-5292,3156,1733514065.7749352
-5234,3170,1733514065.8169355
-5177,3182,1733514065.8589349
-5121,3193,1733514065.902935
-5066,3207,1733514065.945934
-5010,3221,1733514065.9899344
-4955,3238,1733514066.031935
-4897,3258,1733514066.0759337
-4825,3280,1733514066.122934
-4762,3298,1733514066.1649342
-4700,3314,1733514066.2079346
-4635,3326,1733514066.248934
-4570,3336,1733514066.2919345
-4510,3346,1733514066.336934
-4450,3356,1733514066.3779347
-4392,3369,1733514066.422934
-4331,3384,1733514066.4649343
-4264,3399,1733514066.5109348
-4194,3415,1733514066.559935
-4126,3432,1733514066.6049337
-4056,3446,1733514066.645934
-3986,3459,1733514066.6899345
-3921,3470,1733514066.7309346
-3854,3480,1733514066.7729344
-3786,3490,1733514066.8149352
-3717,3501,1733514066.8579342
-3647,3512,1733514066.8999333
-3580,3527,1733514066.9419343
-3515,3542,1733514066.9859345
-3453,3558,1733514067.028934
-3393,3570,1733514067.0733495
-3337,3583,1733514067.1163595
-3283,3593,1733514067.1593595
-3230,3603,1733514067.2053592
-3178,3613,1733514067.2473595
-3129,3623,1733514067.2903602
-3076,3633,1733514067.33336
-3027,3643,1733514067.3753598
-2983,3654,1733514067.4169908
-2942,3664,1733514067.4600003
-2907,3677,1733514067.508
-2873,3687,1733514067.5589998
-2841,3697,1733514067.6059997
-2815,3707,1733514067.6499999
-2791,3717,1733514067.6920002
-2766,3727,1733514067.739474
-2743,3737,1733514067.779485
-2722,3747,1733514067.8224845
-2737,3757,1733514068.2914872
-2759,3767,1733514068.3344862
-2781,3777,1733514068.3754847
-2803,3787,1733514068.4164846
-2826,3777,1733514068.4584846
-2850,3767,1733514068.5064838
-2872,3749,1733514068.5564835
-2895,3733,1733514068.5984848
-2921,3722,1733514068.6414843
-2948,3708,1733514068.6834843
-2987,3698,1733514068.7664855
-3027,3688,1733514068.8104856
-3073,3678,1733514068.8574846
-3115,3668,1733514068.8994849
-3161,3658,1733514068.9414852
-3207,3648,1733514068.984485
-3253,3638,1733514069.0264845
-3297,3628,1733514069.0724845
-3340,3618,1733514069.1154845
-3382,3608,1733514069.1564853
-3421,3598,1733514069.1994853
-3464,3588,1733514069.2424843
-3513,3578,1733514069.4045103
-3555,3564,1733514069.4475043
-3603,3550,1733514069.4895043
-3650,3533,1733514069.5405035
-3696,3517,1733514069.5825052
-3736,3506,1733514069.6255069
-3779,3492,1733514069.671503
-3821,3481,1733514069.7145078
-3870,3471,1733514069.7565043
-3921,3461,1733514069.799505
-3973,3451,1733514069.8415034
-4020,3441,1733514069.8875039
-4063,3431,1733514069.9305058
-4101,3420,1733514069.9729102
-4138,3409,1733514070.0116332
-4177,3399,1733514070.0556312
-4211,3389,1733514070.098631
-4246,3379,1733514070.141631
-4281,3369,1733514070.1846313
-4314,3359,1733514070.2284858
-4349,3348,1733514070.271495
-4391,3338,1733514070.3154953
-4428,3328,1733514070.359495
-4464,3318,1733514070.4080143
-4497,3308,1733514070.4490173
-4526,3298,1733514070.494016
-4554,3288,1733514070.5440152
-4582,3278,1733514070.5900154
-4610,3268,1733514070.6310215
-4640,3258,1733514070.6740153
-4665,3248,1733514070.7170148
-4694,3238,1733514070.760016
-4724,3228,1733514070.8063042
-4756,3218,1733514070.849317
-4786,3208,1733514070.8913162
-4815,3198,1733514070.937317
-4843,3188,1733514070.9793372
-4868,3178,1733514071.0213354
-4891,3168,1733514071.0643358
-4916,3158,1733514071.1063337
-4939,3148,1733514071.1513333
-4962,3138,1733514071.195334
-4987,3128,1733514071.238333
-5009,3118,1733514071.280337
-5030,3108,1733514071.3213336
-5047,3098,1733514071.3633342
-5064,3088,1733514071.408334
-5079,3078,1733514071.455334
-5069,3092,1733514073.8568525
-5059,3106,1733514073.900857
-5073,3116,1733514074.7558522
-5084,3101,1733514075.0998516
-5095,3083,1733514075.1438525
-5105,3064,1733514075.2308526
-5115,3043,1733514075.2738526
-5125,3023,1733514075.3165069
-5136,3002,1733514075.357545
-5146,2979,1733514075.400545
-5156,2961,1733514075.444545
-5166,2936,1733514075.489546
-5181,2901,1733514075.539545
-5198,2862,1733514075.5815446
-5219,2825,1733514075.6255448
-5237,2783,1733514075.672545
-5253,2743,1733514075.7155452
-5273,2703,1733514075.7575455
-5288,2663,1733514075.800545
-5304,2625,1733514075.8435454
-5320,2587,1733514075.8895442
-5334,2549,1733514075.9325445
-5346,2514,1733514075.976545
-5356,2478,1733514076.0165455
-5366,2441,1733514076.0605452
-5376,2405,1733514076.106546
-5376,2369,1733514076.146545
-5366,2334,1733514076.189545
-5356,2300,1733514076.2335446
-5346,2266,1733514076.275545
-5336,2229,1733514076.3225448
-5326,2190,1733514076.3655448
-5312,2152,1733514076.406545
-5297,2114,1733514076.4505448
-5282,2079,1733514076.4965456
-5269,2045,1733514076.5455449
-5253,2013,1733514076.589545
-5239,1977,1733514076.6315446
-5221,1942,1733514076.6765447
-5203,1907,1733514076.7235453
-5185,1870,1733514076.766545
-5163,1832,1733514076.809545
-5138,1793,1733514076.8545454
-5110,1756,1733514076.896545
-5081,1719,1733514076.9395454
-5052,1680,1733514076.9815454
-5027,1644,1733514077.0225594
-4999,1609,1733514077.0655603
-4967,1576,1733514077.10856
-4928,1544,1733514077.1495602
-4889,1514,1733514077.192559
-4851,1483,1733514077.238746
-4816,1448,1733514077.2807565
-4779,1414,1733514077.32377
-4741,1382,1733514077.3667707
-4701,1353,1733514077.4097714
-4661,1325,1733514077.4557722
-4616,1300,1733514077.4997709
-4566,1282,1733514077.5477715
-4515,1266,1733514077.5907712
-4462,1253,1733514077.633771
-4409,1237,1733514077.6767712
-4353,1224,1733514077.72177
-4298,1210,1733514077.7647705
-4245,1195,1733514077.8057718
-4195,1180,1733514077.8487706
-4138,1170,1733514077.8907702
-4078,1160,1733514077.9387712
-4012,1170,1733514077.979771
-3945,1180,1733514078.0237708
-3878,1190,1733514078.0657713
-3811,1201,1733514078.1067712
-3744,1212,1733514078.149771
-3682,1228,1733514078.1927714
-3620,1239,1733514078.2387724
-3556,1257,1733514078.2817783
-3489,1282,1733514078.3247714
-3417,1316,1733514078.3667715
-3345,1354,1733514078.4097705
-3275,1397,1733514078.4547713
-3208,1439,1733514078.498772
-3142,1481,1733514078.5477712
-3076,1523,1733514078.591771
-3011,1566,1733514078.634771
-2949,1616,1733514078.6777709
-2885,1670,1733514078.7247713
-2821,1733,1733514078.7647707
-2756,1799,1733514078.8087718
-2691,1868,1733514078.847771
-2629,1939,1733514078.8907707
-2567,2012,1733514078.9327703
-2508,2085,1733514078.975771
-2451,2156,1733514079.0217729
-2397,2228,1733514079.0647707
-2346,2307,1733514079.1057708
-2301,2392,1733514079.1498373
-2258,2483,1733514079.1918497
-2230,2573,1733514079.5233722
-2200,2664,1733514079.5663724
-2174,2749,1733514079.6103745
-2141,2833,1733514079.655373
-2115,2907,1733514079.696373
-2087,2967,1733514079.7403717
-2064,3018,1733514079.7823727
-2042,3064,1733514079.8253744
-2023,3113,1733514079.8723726
-2013,3156,1733514079.9558935
-2003,3196,1733514079.9988928
-2003,3232,1733514080.040893
-2013,3264,1733514080.0838928
-2023,3291,1733514080.1258926
-2033,3316,1733514080.1728933
-2043,3336,1733514080.2158935
-2138,3326,1733514080.2578924
-2163,3348,1733514080.3828928
-2193,3369,1733514080.4228935
-2216,3389,1733514080.4678926
-2234,3406,1733514080.5108929
-2252,3417,1733514080.5608923
-2266,3429,1733514080.6048937
-2282,3440,1733514080.6468935
-2324,3450,1733514080.8118935
-2369,3460,1733514080.8558924
-2415,3470,1733514080.8998933
-2463,3480,1733514080.9408922
-2507,3480,1733514080.984893
-2555,3480,1733514081.026893
-2611,3480,1733514081.0728927
-2671,3470,1733514081.1168923
-2733,3459,1733514081.158893
-2798,3445,1733514081.2050025
-2866,3430,1733514081.2498658
-2934,3414,1733514081.2903798
-3004,3397,1733514081.3323808
-3071,3381,1733514081.3733802
-3138,3363,1733514081.416107
-3205,3338,1733514081.459118
-3275,3306,1733514081.5041187
-3345,3271,1733514081.554118
-3414,3228,1733514081.5961185
-3482,3183,1733514081.6381207
-3547,3137,1733514081.6821184
-3609,3089,1733514081.7251186
-3672,3040,1733514081.7681189
-3730,2989,1733514081.8121192
-3786,2937,1733514081.85612
-3839,2884,1733514081.8981187
-3889,2827,1733514081.941119
-3936,2764,1733514081.984119
-3977,2698,1733514082.0261188
-4014,2631,1733514082.0741196
-4048,2564,1733514082.1171193
-4077,2499,1733514082.1591191
-4103,2433,1733514082.2011192
-4128,2366,1733514082.2421188
-4149,2295,1733514082.284119
-4165,2221,1733514082.3271184
-4176,2145,1733514082.3711185
-4186,2071,1733514082.4131186
-4196,1997,1733514082.457119
-4196,1925,1733514082.5071175
-4186,1852,1733514082.5551174
-4176,1779,1733514082.600119
-4166,1707,1733514082.6431186
-4156,1629,1733514082.6891189
-4146,1554,1733514082.7321188
-4131,1480,1733514082.7721198
-4111,1402,1733514082.8141189
-4091,1321,1733514082.856137
-4068,1245,1733514082.9001384
-4042,1175,1733514082.943137
-4018,1112,1733514082.9891367
-3993,1050,1733514083.0321372
-3962,973,1733514083.075138
