x,y,t
526,-3826,1733515522.6387959
491,-3872,1733515522.6817956
459,-3918,1733515522.726795
432,-3969,1733515522.7728102
406,-4015,1733515522.8148103
374,-4055,1733515522.8578098
342,-4094,1733515522.8998094
312,-4130,1733515522.9428103
278,-4166,1733515522.9898105
240,-4201,1733515523.0328104
210,-4241,1733515523.0758102
172,-4282,1733515523.1218104
132,-4319,1733515523.1638103
96,-4356,1733515523.2078106
61,-4393,1733515523.24981
26,-4432,1733515523.2938137
-10,-4472,1733515523.3408098
-47,-4504,1733515523.3868124
-93,-4538,1733515523.439811
-145,-4570,1733515523.4818103
-195,-4602,1733515523.5258105
-249,-4635,1733515523.5718114
-297,-4655,1733515523.6138117
-346,-4690,1733515523.6578095
-397,-4723,1733515523.7008102
-446,-4758,1733515523.743811
-494,-4787,1733515523.7898104
-544,-4818,1733515523.8328097
-600,-4848,1733515523.876816
-660,-4876,1733515523.9238102
-720,-4906,1733515523.9658108
-778,-4933,1733515524.0088105
-836,-4963,1733515524.0558095
-890,-4989,1733515524.0978107
-945,-5014,1733515524.1418102
-1001,-5038,1733515524.1838105
-1054,-5063,1733515524.2278109
-1111,-5087,1733515524.2748098
-1166,-5110,1733515524.3188097
-1230,-5126,1733515524.362812
-1296,-5141,1733515524.4108129
-1364,-5153,1733515524.4568112
-1431,-5167,1733515524.49981
-1491,-5181,1733515524.543811
-1551,-5191,1733515524.5908103
-1610,-5201,1733515524.6328094
-1668,-5211,1733515524.6768103
-1726,-5221,1733515524.7248101
-1785,-5231,1733515524.7668107
-1847,-5221,1733515524.8108094
-1912,-5211,1733515524.857812
-1979,-5201,1733515524.9038103
-2041,-5190,1733515524.9468105
-2093,-5179,1733515524.99181
-2151,-5169,1733515525.0408099
-2204,-5159,1733515525.0828106
-2257,-5149,1733515525.1268103
-2310,-5139,1733515525.1738102
-2370,-5125,1733515525.2168102
-2431,-5103,1733515525.2617736
-2496,-5078,1733515525.3077834
-2557,-5049,1733515525.3487833
-2614,-5015,1733515525.3957825
-2667,-4980,1733515525.440783
-2717,-4946,1733515525.4837835
-2769,-4925,1733515525.5267835
-2821,-4899,1733515525.573784
-2886,-4876,1733515525.6187847
-2953,-4853,1733515525.6617818
-3024,-4827,1733515525.7077835
-3094,-4799,1733515525.7557833
-3163,-4771,1733515525.799783
-3232,-4747,1733515525.8427835
-3300,-4724,1733515525.8897827
-3363,-4698,1733515525.9317832
-3428,-4671,1733515525.9727829
-3496,-4641,1733515526.0157828
-3568,-4601,1733515526.0587835
-3641,-4568,1733515526.1057837
-3712,-4533,1733515526.147784
-3780,-4500,1733515526.1923091
-3847,-4464,1733515526.2393095
-3909,-4418,1733515526.2813087
-3971,-4373,1733515526.3253095
-4029,-4329,1733515526.376309
-4087,-4284,1733515526.4273083
-4156,-4244,1733515526.4743092
-4230,-4209,1733515526.5183089
-4305,-4176,1733515526.5603113
-4377,-4146,1733515526.6073089
-4444,-4114,1733515526.6553102
-4510,-4074,1733515526.6983094
-4578,-4050,1733515526.7423093
-4648,-4030,1733515526.7853098
-4720,-4008,1733515526.830309
-4795,-3983,1733515526.8743098
-4876,-3954,1733515526.9163096
-4957,-3925,1733515526.9603093
-5037,-3895,1733515527.0063088
-5114,-3864,1733515527.0483081
-5189,-3825,1733515527.09231
-5262,-3785,1733515527.1383097
-5332,-3757,1733515527.181309
-5399,-3734,1733515527.226309
-5478,-3702,1733515527.274309
-5562,-3667,1733515527.3173087
-5646,-3635,1733515527.360309
-5728,-3601,1733515527.4093096
-5808,-3566,1733515527.456309
-5887,-3530,1733515527.4993093
-5966,-3498,1733515527.5423093
-6040,-3466,1733515527.5893092
-6112,-3437,1733515527.6303096
-6181,-3410,1733515527.6743088
-6249,-3377,1733515527.7173095
-6323,-3341,1733515527.7613091
-6400,-3304,1733515527.8073082
-6475,-3266,1733515527.8493083
-6544,-3231,1733515527.8933094
-6616,-3193,1733515527.940314
-6688,-3158,1733515527.982309
-6755,-3127,1733515528.0263102
-6823,-3099,1733515528.0733101
-6890,-3070,1733515528.1153097
-6959,-3038,1733515528.1593091
-7031,-2999,1733515528.2073114
-7099,-2955,1733515528.2493086
-7165,-2899,1733515528.2933092
-7230,-2854,1733515528.3403091
-7298,-2815,1733515528.3863091
-7366,-2779,1733515528.4353116
-7433,-2748,1733515528.477313
-7497,-2718,1733515528.5243094
-7548,-2683,1733515528.5683103
-7606,-2637,1733515528.6133091
-7666,-2590,1733515528.65631
-7724,-2541,1733515528.7003095
-7782,-2493,1733515528.7443092
-7840,-2450,1733515528.7903109
-7893,-2404,1733515528.8323097
-7942,-2365,1733515528.876309
-7988,-2324,1733515528.921309
-8023,-2269,1733515528.9643095
-8065,-2220,1733515529.0083084
-8114,-2171,1733515529.05531
-8165,-2124,1733515529.0983093
-8215,-2074,1733515529.1423097
-8268,-2028,1733515529.1883092
-8317,-1984,1733515529.2313094
-8366,-1938,1733515529.2753088
-8419,-1906,1733515529.3173096
-8472,-1881,1733515529.3613086
-8511,-1835,1733515529.4123094
-8550,-1794,1733515529.457309
-8593,-1750,1733515529.500311
-8639,-1698,1733515529.5433087
-8687,-1645,1733515529.5903106
-8729,-1599,1733515529.63531
-8772,-1553,1733515529.6773095
-8813,-1511,1733515529.7241356
-8857,-1469,1733515529.7671483
-8896,-1425,1733515529.810148
-8936,-1385,1733515529.8561463
-8977,-1337,1733515529.8991446
-9023,-1283,1733515529.9421453
-9069,-1229,1733515529.9861465
-9115,-1174,1733515530.0291464
-9160,-1119,1733515530.075145
-9204,-1063,1733515530.1201448
-9250,-1010,1733515530.163145
-9297,-960,1733515530.2071455
-9340,-911,1733515530.2501447
-9381,-866,1733515530.2931452
-9413,-813,1733515530.3401592
-9443,-757,1733515530.3861623
-9476,-695,1733515530.439161
-9509,-633,1733515530.482161
-9539,-573,1733515530.5261605
-9572,-509,1733515530.572174
-9603,-446,1733515530.615174
-9629,-383,1733515530.6571743
-9655,-320,1733515530.699175
-9684,-262,1733515530.743175
-9713,-205,1733515530.7891753
-9734,-140,1733515530.832173
-9751,-67,1733515530.8761737
-9765,9,1733515530.9221747
-9779,81,1733515530.9641743
-9794,153,1733515531.0081747
-9809,224,1733515531.0511749
-9820,291,1733515531.0941741
-9830,356,1733515531.1401742
-9840,422,1733515531.1831746
-9850,487,1733515531.227175
-9860,556,1733515531.2741737
-9850,633,1733515531.316174
-9840,711,1733515531.3591754
-9830,786,1733515531.407174
-9820,858,1733515531.4521751
-9810,928,1733515531.4951732
-9800,997,1733515531.5411737
-9790,1063,1733515531.5831742
-9780,1126,1733515531.626174
-9770,1190,1733515531.6711733
-9759,1260,1733515531.7141738
-9745,1336,1733515531.758174
-9728,1411,1733515531.8001735
-9707,1488,1733515531.8421748
-9686,1563,1733515531.8861742
-9665,1637,1733515531.9291742
-9644,1707,1733515531.9741743
-9621,1774,1733515532.016174
-9598,1841,1733515532.0601747
-9574,1905,1733515532.1071744
-9545,1973,1733515532.1491737
-9513,2047,1733515532.192175
-9480,2121,1733515532.236176
-9442,2193,1733515532.279174
-9405,2266,1733515532.3241742
-9368,2337,1733515532.3691752
-9330,2405,1733515532.4221737
-9291,2471,1733515532.4641743
-9251,2536,1733515532.5081751
-9213,2601,1733515532.553174
-9170,2665,1733515532.594176
-9124,2734,1733515532.6411743
-9075,2804,1733515532.682174
-9025,2873,1733515532.7261744
-8977,2939,1733515532.7721741
-8928,3002,1733515532.8141732
-8878,3060,1733515532.8581738
-8829,3119,1733515532.8991733
-8782,3176,1733515532.9421737
-8735,3232,1733515532.9871738
-8684,3289,1733515533.0301745
-8628,3348,1733515533.0741746
-8572,3410,1733515533.1181743
-8517,3475,1733515533.1614652
-8464,3539,1733515533.2073202
-8413,3597,1733515533.2513204
-8360,3650,1733515533.29432
-8309,3703,1733515533.3403203
-8258,3756,1733515533.39032
-8208,3808,1733515533.4393206
-8154,3862,1733515533.48132
-8096,3919,1733515533.5263205
-8036,3978,1733515533.5723205
-7975,4036,1733515533.6153197
-7919,4092,1733515533.6583204
-7857,4146,1733515533.7023222
-7794,4200,1733515533.7453206
-7731,4251,1733515533.79032
-7669,4301,1733515533.8323205
-7606,4351,1733515533.8773203
-7546,4397,1733515533.9233203
-7488,4446,1733515533.96532
-7421,4499,1733515534.0083203
-7355,4550,1733515534.0533202
-7293,4600,1733515534.0953202
-7227,4650,1733515534.1413202
-7159,4695,1733515534.1853197
-7087,4738,1733515534.22932
-7020,4782,1733515534.2733202
-6953,4823,1733515534.3163204
-6888,4862,1733515534.3583198
-6828,4904,1733515534.4063187
-6768,4948,1733515534.4523194
-6704,4988,1733515534.4963202
-6637,5029,1733515534.5413206
-6567,5068,1733515534.5843205
-6497,5106,1733515534.6283202
-6434,5145,1733515534.6753206
-6372,5180,1733515534.7243202
-6310,5215,1733515534.7663202
-6249,5250,1733515534.81132
-6193,5280,1733515534.8573198
-6138,5311,1733515534.9013205
-6081,5343,1733515534.9433203
-6021,5373,1733515534.9893196
-5957,5398,1733515535.03132
-5893,5421,1733515535.07632
-5833,5443,1733515535.12432
-5777,5464,1733515535.1673203
-5724,5482,1733515535.2093203
-5673,5498,1733515535.25532
-5618,5525,1733515535.2983198
-5571,5541,1733515535.3423202
-5520,5558,1733515535.3943195
-5463,5572,1733515535.4403198
-5401,5582,1733515535.48432
-5342,5592,1733515535.5263205
-5284,5602,1733515535.5733206
-5227,5612,1733515535.61832
-5171,5622,1733515535.6623201
-5117,5632,1733515535.7073202
-5066,5642,1733515535.74932
-5014,5642,1733515535.7923198
-4959,5652,1733515535.8393204
-4904,5642,1733515535.8822563
-4850,5632,1733515535.9243286
-4798,5622,1733515535.9673283
-4744,5612,1733515536.0093281
-4693,5602,1733515536.0553286
-4640,5590,1733515536.0983286
-4588,5579,1733515536.1423273
-4539,5568,1733515536.1893287
-4488,5558,1733515536.2323282
-4437,5546,1733515536.2753284
-4384,5522,1733515536.3223288
-4337,5494,1733515536.3663278
-4291,5463,1733515536.4173276
-4245,5434,1733515536.4613283
-4201,5403,1733515536.5073285
-4158,5371,1733515536.549328
-4117,5342,1733515536.5942454
-4078,5312,1733515536.6392539
-4040,5282,1733515536.6822572
-4005,5247,1733515536.7252553
-3977,5210,1733515536.768776
-3947,5169,1733515536.811776
-3917,5127,1733515536.8587768
-3887,5083,1733515536.9017782
-3858,5038,1733515536.9457765
-3830,4994,1733515536.9897766
-3805,4950,1733515537.032775
-3780,4906,1733515537.0757763
-3759,4867,1733515537.1187758
-3738,4823,1733515537.1627777
-3715,4770,1733515537.210778
-3699,4728,1733515537.2567773
-3685,4684,1733515537.2997768
-3669,4640,1733515537.3447766
-3656,4597,1733515537.3907776
-3643,4553,1733515537.439776
-3630,4511,1733515537.482775
-3619,4472,1733515537.5257783
-3608,4433,1733515537.5717754
-3596,4394,1733515537.6147764
-3583,4350,1733515537.6587758
-3573,4298,1733515537.706778
-3563,4252,1733515537.751776
-3553,4201,1733515537.7937763
-3539,4150,1733515537.839776
-3529,4104,1733515537.883776
-3519,4060,1733515537.9267755
-3509,4018,1733515537.972776
-3499,3979,1733515538.016776
-3489,3936,1733515538.0597765
-3479,3887,1733515538.1067762
-3489,3835,1733515538.151776
-3499,3784,1733515538.1937761
-3509,3733,1733515538.2407765
-3519,3682,1733515538.2837763
-3529,3632,1733515538.3257756
-3539,3581,1733515538.3737767
-3549,3531,1733515538.4247758
-3559,3483,1733515538.467776
-3559,3437,1733515538.5107753
-3569,3389,1733515538.5567753
-3580,3335,1733515538.598779
-3598,3282,1733515538.641775
-3616,3231,1733515538.6837752
-3636,3179,1733515538.7277772
-3653,3124,1733515538.7747762
-3673,3070,1733515538.8167768
-3694,3019,1733515538.861015
-3716,2968,1733515538.906799
-3735,2918,1733515538.9498005
-3759,2866,1733515538.9927988
-3789,2810,1733515539.0397987
-3820,2756,1733515539.0817993
-3855,2703,1733515539.1257997
-3891,2647,1733515539.1688166
-3928,2592,1733515539.2138157
-3965,2538,1733515539.258823
-4000,2484,1733515539.3063383
-4036,2433,1733515539.34934
-4072,2384,1733515539.3963382
-4112,2335,1733515539.4413383
-4154,2284,1733515539.4833376
-4203,2231,1733515539.5283384
-4254,2178,1733515539.5743392
-4307,2122,1733515539.6163387
-4359,2069,1733515539.6608138
-4411,2016,1733515539.7062185
-4464,1965,1733515539.7482395
-4516,1918,1733515539.7922492
-4569,1873,1733515539.8372638
-4629,1827,1733515539.8802652
-4694,1781,1733515539.9242654
-4759,1735,1733515539.965264
-4822,1689,1733515540.0092635
-4887,1645,1733515540.0562632
-4952,1602,1733515540.0972652
-5016,1559,1733515540.1412642
-5079,1515,1733515540.1842637
-5143,1474,1733515540.2282636
-5215,1435,1733515540.2742639
-5296,1405,1733515540.3172638
-5377,1376,1733515540.3612645
-5461,1348,1733515540.4102643
-5545,1322,1733515540.457265
-5625,1296,1733515540.5002651
-5708,1273,1733515540.5432646
-5791,1249,1733515540.5892632
-5872,1226,1733515540.6332643
-5951,1216,1733515540.675264
-6034,1202,1733515540.723264
-6123,1191,1733515540.7662644
-6212,1181,1733515540.811268
-6299,1171,1733515540.8572638
-6382,1161,1733515540.8982644
-6461,1151,1733515540.9422653
-6540,1141,1733515540.9892666
-6617,1131,1733515541.0312643
-6696,1121,1733515541.075264
-6777,1131,1733515541.122264
-6861,1141,1733515541.1652644
-6942,1152,1733515541.2092655
-7026,1163,1733515541.2562633
-7108,1177,1733515541.3002644
-7191,1192,1733515541.3432643
-7269,1208,1733515541.3922646
-7346,1226,1733515541.4392633
-7424,1238,1733515541.4822662
-7505,1259,1733515541.5252652
-7591,1286,1733515541.5732644
-7682,1319,1733515541.616263
-7771,1354,1733515541.6592655
-7857,1387,1733515541.7022648
-7943,1419,1733515541.7452638
-8024,1451,1733515541.7902646
-8105,1483,1733515541.832264
-8182,1513,1733515541.8762636
-8257,1545,1733515541.9222646
-8334,1582,1733515541.9652662
-8413,1629,1733515542.0092654
-8490,1680,1733515542.0512645
-8564,1731,1733515542.0952637
-8636,1784,1733515542.1412637
-8703,1833,1733515542.187266
-8774,1877,1733515542.2302635
-8840,1926,1733515542.2742643
-8900,1979,1733515542.3172643
-8964,2033,1733515542.3602643
-9024,2092,1733515542.4102635
-9086,2154,1733515542.4562628
-9147,2221,1733515542.5012634
-9207,2288,1733515542.5442646
-9264,2354,1733515542.5902638
-9320,2419,1733515542.6332636
-9373,2481,1733515542.6772635
-9422,2543,1733515542.7242637
-9475,2611,1733515542.7662675
-9526,2681,1733515542.8102636
-9575,2755,1733515542.857264
-9624,2826,1733515542.9002643
-9670,2906,1733515542.9432645
-9714,2986,1733515542.9902647
-9758,3066,1733515543.0322645
-9798,3144,1733515543.0772626
-9835,3221,1733515543.1232638
-9873,3299,1733515543.1652641
-9911,3382,1733515543.209264
-9947,3468,1733515543.252264
-9984,3556,1733515543.2962651
-10019,3644,1733515543.341264
-10051,3729,1733515543.3862638
-10081,3814,1733515543.4372637
-10110,3895,1733515543.4802651
-10137,3974,1733515543.5242634
-10163,4053,1733515543.5672638
-10191,4134,1733515543.6112647
-10217,4218,1733515543.6562638
-10242,4306,1733515543.6972642
-10268,4395,1733515543.7432666
-10293,4485,1733515543.7882662
-10318,4571,1733515543.8312643
-10343,4657,1733515543.8742647
-10364,4740,1733515543.918263
-10382,4819,1733515543.9612658
-10398,4900,1733515544.00827
-10416,4984,1733515544.052263
-10433,5071,1733515544.096264
-10454,5160,1733515544.141265
-10473,5249,1733515544.183265
-10493,5339,1733515544.2252626
-10512,5426,1733515544.273265
-10529,5512,1733515544.3172657
-10545,5596,1733515544.3612645
-10559,5678,1733515544.4102638
-10569,5764,1733515544.4572637
-10580,5859,1733515544.5002642
-10593,5954,1733515544.543265
-10608,6049,1733515544.5902634
-10621,6144,1733515544.632263
-10637,6237,1733515544.677265
-10651,6328,1733515544.7232642
-10662,6417,1733515544.766267
-10675,6505,1733515544.8102632
-10686,6596,1733515544.8562627
-10696,6690,1733515544.8982627
-10706,6784,1733515544.9422624
-10717,6879,1733515544.9842653
-10731,6971,1733515545.0272653
-10745,7053,1733515545.0742662
-10761,7128,1733515545.1212626
-10778,7200,1733515545.163267
-10794,7270,1733515545.207266
-10810,7344,1733515545.250265
-10820,7431,1733515545.293993
-10820,7517,1733515545.337521
-10820,7603,1733515545.3855195
-10820,7686,1733515545.4355204
-10830,7771,1733515545.4775207
-10846,7859,1733515545.5235212
-10862,7942,1733515545.566521
-10874,8022,1733515545.6105216
-10884,8097,1733515545.6525207
-10874,8169,1733515545.6955214
-10864,8248,1733515545.741521
-10854,8325,1733515545.7855208
-10844,8400,1733515545.829521
-10833,8475,1733515545.8745208
-10818,8550,1733515545.9165213
-10807,8624,1733515545.9604797
-10797,8696,1733515546.0026324
-10787,8763,1733515546.0456328
-10777,8827,1733515546.0906324
-10765,8889,1733515546.1356323
-10752,8950,1733515546.1786325
-10736,9012,1733515546.2236323
-10720,9076,1733515546.2706528
-10703,9140,1733515546.312652
-10687,9202,1733515546.3566525
-10673,9262,1733515546.4026525
-10661,9320,1733515546.4456534
-10646,9375,1733515546.4906523
-10635,9428,1733515546.532653
-10621,9479,1733515546.576653
-10611,9530,1733515546.6236544
-10601,9580,1733515546.665653
-10591,9626,1733515546.708653
-10581,9671,1733515546.7526524
-10571,9715,1733515546.7956526
-10561,9759,1733515546.8426518
-10551,9801,1733515546.8856528
-10541,9843,1733515546.9296541
-10531,9885,1733515546.974653
-10521,9926,1733515547.0186527
-10511,9965,1733515547.0636516
-10501,10004,1733515547.1066537
-10491,10041,1733515547.1536524
-10481,10076,1733515547.1976526
-10471,10109,1733515547.2396522
-10461,10143,1733515547.2796528
-10451,10175,1733515547.3246534
-10441,10205,1733515547.3746524
-10431,10235,1733515547.424654
-10421,10264,1733515547.4656525
-10411,10292,1733515547.5096521
-10401,10318,1733515547.5566523
-10391,10345,1733515547.5986528
-10381,10370,1733515547.6426516
-10371,10393,1733515547.6856525
-10361,10416,1733515547.7296524
-10351,10438,1733515547.774652
-10341,10458,1733515547.8176525
-10331,10477,1733515547.861653
-10331,10497,1733515547.907653
-10331,10515,1733515547.9526544
-10331,10531,1733515547.996654
-10331,10548,1733515548.040652
-10331,10564,1733515548.0856526
-10331,10579,1733515548.1276522
-10331,10593,1733515548.1736538
-10331,10609,1733515548.2186513
-10321,10623,1733515548.7911692
-10311,10639,1733515548.8351705
-10301,10655,1733515548.8781707
-10291,10669,1733515548.924171
-10281,10683,1733515548.9671698
-10271,10697,1733515549.010169
-10261,10712,1733515549.0561707
-10251,10726,1733515549.0991695
-10241,10740,1733515549.1431696
-10231,10754,1733515549.71617
-10231,10768,1733515549.8011723
-10221,10782,1733515549.84417
-10211,10796,1733515549.8911695
-10201,10811,1733515549.9771695
-10201,10825,1733515550.1511707
-10191,10839,1733515550.8596594
-10181,10855,1733515550.9001555
-10171,10872,1733515550.9441571
-10161,10890,1733515550.9901555
-10151,10907,1733515551.032157
-10141,10922,1733515551.0761569
-10131,10936,1733515551.1221573
-10121,10950,1733515551.4406776
-10111,10967,1733515551.4826758
-10101,10985,1733515551.5256765
-10091,11003,1733515551.5716765
-10081,11018,1733515551.615168
-10071,11032,1733515551.6571803
-10061,11051,1733515551.9232018
-10051,11074,1733515551.9652019
-10041,11100,1733515552.0102031
-10031,11126,1733515552.0572026
-10021,11148,1733515552.100202
-10011,11169,1733515552.1442056
-10001,11186,1733515552.191201
-9991,11204,1733515552.2332156
-9981,11222,1733515552.2762163
-9971,11240,1733515552.3192177
-9961,11261,1733515552.3632157
-9951,11287,1733515552.4142168
-9941,11312,1733515552.4602165
-9930,11342,1733515552.5012174
-9920,11370,1733515552.5432153
-9910,11395,1733515552.5902164
-9900,11419,1733515552.6322198
-9890,11443,1733515552.6762161
-9880,11466,1733515552.719218
-9870,11487,1733515552.761216
-9860,11507,1733515552.8072164
-9850,11528,1733515552.8482158
-9840,11554,1733515552.8922157
-9828,11584,1733515552.9382162
-9817,11615,1733515552.981462
-9807,11647,1733515553.0235028
-9797,11674,1733515553.0675027
-9787,11699,1733515553.1085026
-9777,11724,1733515553.1525025
-9767,11748,1733515553.197503
-9757,11773,1733515553.2405028
-9746,11798,1733515553.2855027
-9735,11824,1733515553.3295028
-9721,11852,1733515553.3765032
-9707,11883,1733515553.4265034
-9694,11913,1733515553.4695027
-9682,11938,1733515553.5125031
-9670,11962,1733515553.5575032
-9657,11986,1733515553.6005027
-9644,12007,1733515553.6435032
-9633,12028,1733515553.6895025
-9622,12048,1733515553.7335026
-9599,12073,1733515553.7765026
-9575,12101,1733515553.8225024
-9551,12127,1733515553.8665018
-9526,12155,1733515553.9095027
-9503,12184,1733515553.9575026
-9482,12213,1733515553.9990242
-9461,12243,1733515554.0420244
-9442,12273,1733515554.0840237
-9423,12302,1733515554.127024
-9402,12332,1733515554.174026
-9374,12362,1733515554.218025
-9342,12392,1733515554.2620232
-9307,12423,1733515554.3070245
-9270,12453,1733515554.3500245
-9235,12484,1733515554.397024
-9201,12514,1733515554.4420233
-9168,12543,1733515554.4880242
-9135,12570,1733515554.531026
-9100,12600,1733515554.5750232
-9067,12625,1733515554.616024
-9032,12650,1733515554.6600258
-8995,12673,1733515554.7010245
-8958,12696,1733515554.7450244
-8919,12716,1733515554.7900233
-8883,12736,1733515554.8320258
-8848,12756,1733515554.8750234
-8814,12774,1733515554.918023
-8782,12790,1733515554.9620237
-8750,12805,1733515555.0070243
-8715,12817,1733515555.0500255
-8680,12828,1733515555.0940242
-8639,12839,1733515555.141023
-8596,12849,1733515555.1840255
-8554,12859,1733515555.2270234
-8514,12869,1733515555.2740269
-8474,12879,1733515555.3170242
-8438,12889,1733515555.3610232
-8403,12899,1733515555.4100242
-8368,12909,1733515555.4560235
-8333,12909,1733515555.4980242
-8298,12899,1733515555.5420258
-8259,12889,1733515555.5860252
-8222,12879,1733515555.6290233
-8186,12869,1733515555.6730235
-8155,12859,1733515555.7170243
-8126,12849,1733515555.7610242
-8097,12839,1733515555.8070233
-8070,12829,1733515555.8490238
-8043,12819,1733515555.8940237
-8013,12809,1733515555.9410245
-7981,12797,1733515555.9830244
-7946,12782,1733515556.027024
-7910,12767,1733515556.0730236
-7874,12751,1733515556.1160243
-7837,12736,1733515556.161024
-7800,12722,1733515556.208026
-7765,12708,1733515556.251023
-7733,12695,1733515556.2950249
-7702,12678,1733515556.3410234
-7671,12660,1733515556.3870254
-7638,12640,1733515556.4390244
-7606,12620,1733515556.4810245
-7571,12597,1733515556.5240247
-7535,12573,1733515556.5660257
-7501,12549,1733515556.6090236
-7469,12524,1733515556.653023
-7438,12503,1733515556.695024
-7408,12483,1733515556.7410228
-7380,12463,1733515556.7840233
-7352,12443,1733515556.828024
-7322,12422,1733515556.873024
-7292,12401,1733515556.9150243
-7260,12377,1733515556.9590247
-7227,12354,1733515557.0010242
-7195,12331,1733515557.0450237
-7163,12308,1733515557.091024
-7133,12286,1733515557.1340241
-7105,12267,1733515557.1780252
-7079,12249,1733515557.2240243
-7054,12228,1733515557.2660403
-7027,12206,1733515557.3110397
-6997,12178,1733515557.3570395
-6967,12149,1733515557.4000404
-6938,12121,1733515557.4440398
-6910,12094,1733515557.4910402
-6882,12067,1733515557.533039
-6853,12043,1733515557.57704
-6825,12019,1733515557.6240401
-6802,11997,1733515557.6660397
-6780,11974,1733515557.7100418
-6755,11949,1733515557.75104
-6729,11924,1733515557.7940397
-6703,11896,1733515557.8400407
-6678,11866,1733515557.88304
-6656,11838,1733515557.9280393
-6633,11811,1733515557.9740396
-6611,11784,1733515558.0160413
-6589,11758,1733515558.0610394
-6571,11733,1733515558.1080399
-6551,11706,1733515558.15104
-6533,11677,1733515558.194041
-6512,11642,1733515558.2410417
-6493,11604,1733515558.2840397
-6477,11565,1733515558.3270402
-6462,11527,1733515558.3790407
-6446,11488,1733515558.4290404
-6430,11450,1733515558.474043
-6413,11414,1733515558.5170414
-6399,11378,1733515558.560042
-6384,11339,1733515558.60704
-6370,11297,1733515558.6490412
-6360,11252,1733515558.69404
-6350,11202,1733515558.7410402
-6340,11152,1733515558.7830403
-6328,11101,1733515558.8270414
-6318,11051,1733515558.8730407
-6308,11002,1733515558.9160402
-6298,10955,1733515558.9590416
-6288,10911,1733515559.0010405
-6278,10865,1733515559.0440397
-6268,10818,1733515559.09104
-6268,10769,1733515559.1320407
-6268,10720,1733515559.177042
-6278,10669,1733515559.2240417
-6288,10620,1733515559.2660403
-6298,10570,1733515559.3100405
-6308,10521,1733515559.35704
-6318,10475,1733515559.4010398
-6328,10430,1733515559.4450402
-6338,10384,1733515559.4900415
-6348,10335,1733515559.5320404
-6361,10284,1733515559.5770397
-6377,10233,1733515559.6240401
-6393,10182,1733515559.6660407
-6408,10128,1733515559.7100406
-6421,10075,1733515559.7540393
-6437,10024,1733515559.79704
-6456,9975,1733515559.8410401
-6479,9929,1733515559.8830414
-6505,9885,1733515559.9280403
-6533,9842,1733515559.97404
-6565,9796,1733515560.0170414
-6596,9749,1733515560.0610404
-6628,9698,1733515560.1060405
-6659,9649,1733515560.149042
-6691,9603,1733515560.19404
-6721,9559,1733515560.2400396
-6751,9519,1733515560.2830405
-6781,9480,1733515560.328041
-6816,9444,1733515560.3770409
-6854,9410,1733515560.4270394
-6893,9378,1733515560.4730422
-6931,9346,1733515560.5150397
-6969,9315,1733515560.5600398
-7006,9286,1733515560.6010396
-7043,9258,1733515560.6460416
-7079,9232,1733515560.6910398
-7114,9206,1733515560.7330427
-7155,9183,1733515560.77604
-7199,9164,1733515560.8210437
-7242,9148,1733515560.8630402
-7285,9136,1733515560.9080396
-7327,9121,1733515560.9500403
-7361,9105,1733515560.9940414
-7393,9094,1733515561.0400407
-7430,9084,1733515561.0820398
-7467,9074,1733515561.1270416
-7504,9064,1733515561.1690416
-7541,9054,1733515561.2120402
-7578,9044,1733515561.2570415
-7612,9034,1733515561.2990403
-7643,9024,1733515561.344044
-7673,9014,1733515561.3960402
-7701,9004,1733515561.4410396
-7726,8994,1733515561.483043
-7753,9004,1733515561.5270414
-7783,9014,1733515561.5740404
-7814,9024,1733515561.6170394
-7845,9035,1733515561.6600394
-7878,9046,1733515561.7070389
-7910,9057,1733515561.7480435
-7942,9067,1733515561.794039
-7974,9077,1733515561.8390403
-8005,9087,1733515561.882041
-8035,9097,1733515561.9260392
-8064,9107,1733515561.97104
-8090,9117,1733515562.0140421
-8117,9127,1733515562.0580406
-8143,9137,1733515562.101041
-8168,9148,1733515562.1450431
-8193,9159,1733515562.1910431
-8212,9173,1733515562.232043
-8232,9185,1733515562.2770412
-8250,9198,1733515562.3253899
-8266,9208,1733515562.3723338
-8281,9218,1733515562.4233344
-8297,9228,1733515562.4653342
-8311,9238,1733515562.509335
-8325,9248,1733515562.5563354
-8339,9258,1733515563.126335
-8354,9268,1733515563.2593348
-8364,9283,1733515565.04035
-8380,9297,1733515566.6398673
-8390,9312,1733515566.726869
-8400,9328,1733515566.7738688
-8410,9343,1733515566.8148682
-8420,9358,1733515566.858871
-8430,9372,1733515566.9028683
-8443,9388,1733515566.9468682
-8454,9404,1733515566.9928718
-8464,9420,1733515567.0398686
-8474,9434,1733515567.0828674
-8484,9450,1733515567.1258683
-8494,9465,1733515567.1718676
-8504,9480,1733515567.214868
-8514,9495,1733515567.25867
-8524,9511,1733515567.2991846
-8534,9527,1733515567.3441846
-8544,9543,1733515567.3961847
-8554,9557,1733515567.4421842
-8564,9571,1733515567.4841845
-8574,9585,1733515567.527186
-8584,9599,1733515567.574185
-8574,9613,1733515567.7071843
-8564,9628,1733515567.7501845
-8554,9646,1733515567.7941847
-8544,9664,1733515567.8401842
-8534,9680,1733515567.8831844
-8534,9696,1733515567.9261844
-8534,9712,1733515567.971186
-8534,9728,1733515568.0141847
-8544,9744,1733515568.0591848
-8554,9760,1733515568.1011858
