x,y,t
34737,11165,1730091600.5193994
34642,11260,1730091600.5613995
34621,11183,1730091600.6043994
34602,11109,1730091600.647399
34507,11204,1730091600.6923985
34486,11133,1730091600.7344007
34391,11228,1730091600.7773988
34371,11158,1730091600.8193994
34276,11253,1730091600.8614032
34256,11182,1730091600.9033992
34236,11112,1730091600.945399
34215,11042,1730091600.9873986
34195,10972,1730091601.0293996
34174,10904,1730091601.0703988
34153,10834,1730091601.1133988
34132,10768,1730091601.1564012
34109,10703,1730091601.1973991
34088,10636,1730091601.2423992
33993,10731,1730091601.283399
33970,10665,1730091601.3264
33948,10600,1730091601.3684003
33926,10535,1730091601.4104028
33905,10471,1730091601.4523985
33810,10566,1730091601.494399
33715,10661,1730091601.536399
33692,10604,1730091601.579399
33597,10699,1730091601.6233995
33502,10794,1730091601.6663346
33407,10889,1730091601.711343
33312,10984,1730091601.7533445
33217,11079,1730091601.7953432
33122,11174,1730091601.8373432
33027,11269,1730091601.880343
32932,11364,1730091601.925343
33007,11459,1730091601.9663432
32979,11409,1730091602.0112376
32884,11504,1730091602.053247
32789,11599,1730091602.0952466
32694,11694,1730091602.1372464
32599,11789,1730091602.180246
32571,11732,1730091602.2232463
32545,11679,1730091602.2652462
32450,11774,1730091602.3112745
32421,11719,1730091602.3522823
32391,11663,1730091602.394299
32361,11606,1730091602.4362996
32266,11701,1730091602.4781132
32171,11796,1730091602.5206256
32076,11891,1730091602.5616257
31981,11986,1730091602.602626
32063,12081,1730091602.6456256
31968,12176,1730091602.686626
31873,12271,1730091602.7286258
31778,12366,1730091602.7706258
31743,12307,1730091602.8126256
31708,12247,1730091602.8542273
31671,12183,1730091602.8972366
31576,12278,1730091602.9392512
31481,12373,1730091602.9822514
31386,12468,1730091603.0282493
31291,12563,1730091603.0692499
31196,12658,1730091603.1102502
31101,12753,1730091603.15225
31006,12848,1730091603.1942503
30911,12943,1730091603.2372503
30816,13038,1730091603.28025
30721,13133,1730091603.3212512
30626,13228,1730091603.3632498
30531,13323,1730091603.4042494
30436,13418,1730091603.4462512
30341,13513,1730091603.488251
30296,13454,1730091603.530251
30251,13394,1730091603.5732515
30156,13489,1730091603.6162496
30114,13429,1730091603.6602497
30072,13368,1730091603.7022517
30030,13306,1730091603.74425
29988,13245,1730091603.7871351
29946,13187,1730091603.8281827
29902,13130,1730091603.870183
29807,13225,1730091603.9131837
29758,13167,1730091603.9551823
29712,13110,1730091603.9981844
29663,13052,1730091604.0437834
29568,13147,1730091604.0857916
29522,13091,1730091604.1287916
29427,13186,1730091604.169791
29376,13134,1730091604.2117915
29281,13229,1730091604.252792
29186,13324,1730091604.2957919
29134,13278,1730091604.3367913
29039,13373,1730091604.3787916
28944,13468,1730091604.4197922
28849,13563,1730091604.4627917
28754,13658,1730091604.5037913
28701,13619,1730091604.5457914
28606,13714,1730091604.586793
28511,13809,1730091604.6307912
28453,13774,1730091604.6737914
28395,13739,1730091604.7157917
28337,13702,1730091604.7607913
28278,13666,1730091604.802791
28183,13761,1730091604.844792
28088,13856,1730091604.8857913
27993,13951,1730091604.927791
27898,14046,1730091604.9697912
27803,14141,1730091605.0127914
27708,14236,1730091605.053791
27613,14331,1730091605.0957916
27518,14426,1730091605.1367908
27423,14521,1730091605.1787918
27328,14616,1730091605.219793
27233,14711,1730091605.2617917
27138,14806,1730091605.302791
27043,14901,1730091605.3447907
26948,14996,1730091605.3867917
26853,15091,1730091605.4287915
26758,15186,1730091605.470791
26663,15281,1730091605.513791
26569,15376,1730091605.5567923
26480,15471,1730091605.5987918
26390,15566,1730091605.6441443
26302,15661,1730091605.6845353
26239,15631,1730091605.7265353
26177,15601,1730091605.7685363
26112,15570,1730091605.8105354
26047,15538,1730091605.853517
25964,15633,1730091605.8955426
25899,15598,1730091605.9385438
25836,15562,1730091605.9805448
25774,15529,1730091606.0235436
25711,15499,1730091606.066721
25649,15472,1730091606.111243
25584,15443,1730091606.1532426
25519,15414,1730091606.1962426
25457,15386,1730091606.237243
25395,15358,1730091606.2802427
25334,15333,1730091606.3202431
25273,15308,1730091606.3622432
25215,15283,1730091606.4032433
25140,15378,1730091606.445243
25080,15361,1730091606.4870005
25020,15345,1730091606.5290277
24958,15329,1730091606.571028
24896,15312,1730091606.6150281
24826,15407,1730091606.660028
24757,15502,1730091606.7020292
24698,15487,1730091606.745028
24640,15474,1730091606.788028
24582,15464,1730091606.8290281
24526,15454,1730091606.8710277
24470,15444,1730091606.9130287
24413,15434,1730091606.9550283
24357,15424,1730091606.998028
24452,15519,1730091607.0420291
24398,15614,1730091607.0835526
24346,15604,1730091607.1265528
24296,15594,1730091607.1685529
24247,15584,1730091607.2105513
24198,15584,1730091607.252554
24148,15584,1730091607.2945518
24091,15679,1730091607.3365512
24034,15774,1730091607.3785534
23986,15764,1730091607.4205506
23929,15859,1730091607.461553
23871,15954,1730091607.5035517
23829,15964,1730091607.5440218
23789,15974,1730091607.585381
23749,15984,1730091607.6283958
23710,15994,1730091607.6713965
23657,16089,1730091607.7143972
23620,16089,1730091607.7593973
23581,16089,1730091607.8023963
23545,16089,1730091607.8453975
23511,16089,1730091607.886397
23476,16099,1730091607.928396
23441,16109,1730091607.9703975
23409,16119,1730091608.0123982
23377,16129,1730091608.0533957
23326,16224,1730091608.0953968
23231,16319,1730091608.1373968
23196,16319,1730091608.1783984
23164,16329,1730091608.2203968
23069,16424,1730091608.262396
22974,16519,1730091608.3063972
22946,16529,1730091608.3483975
22918,16539,1730091608.393397
22891,16549,1730091608.4343963
22864,16549,1730091608.4783971
22815,16644,1730091608.5193965
22767,16739,1730091608.561397
22744,16729,1730091608.6033971
22698,16824,1730091608.6453967
22681,16834,1730091608.6874018
22663,16834,1730091608.7283947
22645,16834,1730091608.7703962
22626,16834,1730091608.8113976
22606,16824,1730091608.8543959
22589,16814,1730091608.8953974
22573,16804,1730091608.9373965
22555,16794,1730091608.980397
22541,16784,1730091609.0213962
22529,16774,1730091609.0633972
22515,16764,1730091609.1073964
22503,16754,1730091609.149413
22490,16754,1730091609.1944125
22479,16754,1730091609.2364118
22466,16744,1730091609.2784119
22371,16839,1730091609.3204114
22276,16934,1730091609.3614116
22181,17029,1730091609.4034116
22170,17019,1730091609.444411
22160,17019,1730091609.4854116
22147,17009,1730091609.5274112
22137,17009,1730091609.5684109
22127,17009,1730091609.6114109
22117,17019,1730091609.6534114
22107,17009,1730091609.6954114
22096,16999,1730091609.7364128
22059,17094,1730091609.7794118
22049,17084,1730091609.822411
22014,17179,1730091609.8634107
22004,17179,1730091609.9094126
21994,17169,1730091609.9514112
21984,17159,1730091609.9934115
21974,17149,1730091610.03641
21937,17244,1730091610.0794113
21927,17234,1730091610.120666
21917,17224,1730091610.1626744
21907,17214,1730091610.2046762
21897,17204,1730091610.2466755
21887,17194,1730091610.2876744
21877,17184,1730091610.3296745
21867,17174,1730091610.3711956
21857,17164,1730091610.414196
21847,17154,1730091610.460194
21837,17144,1730091610.502194
21805,17239,1730091610.5451953
21900,17334,1730091610.5871947
21890,17324,1730091610.631196
21858,17419,1730091610.6741962
21848,17409,1730091610.7161953
21820,17504,1730091610.760195
21810,17494,1730091610.8021955
21800,17484,1730091610.8441944
21790,17474,1730091610.886195
21780,17464,1730091610.9291975
21770,17454,1730091610.9701953
21760,17443,1730091611.0131943
21665,17538,1730091611.0541956
21655,17527,1730091611.0961962
21645,17515,1730091611.141196
21635,17501,1730091611.182195
21625,17487,1730091611.2261944
21615,17474,1730091611.2671955
21605,17459,1730091611.3111959
21510,17554,1730091611.3543081
21500,17538,1730091611.395078
21490,17522,1730091611.4370768
21500,17508,1730091611.478076
21473,17603,1730091611.5208538
21483,17587,1730091611.5612361
21493,17568,1730091611.604237
21468,17663,1730091611.6472363
21478,17645,1730091611.6892364
21488,17627,1730091611.731891
21498,17607,1730091611.7769024
21508,17588,1730091611.8179135
21518,17570,1730091611.860912
21528,17550,1730091611.9019122
21538,17529,1730091611.9449122
21548,17508,1730091611.9879122
21558,17487,1730091612.0289128
21568,17465,1730091612.0719123
21578,17443,1730091612.1139107
21578,17419,1730091612.155914
21588,17395,1730091612.1985047
21598,17373,1730091612.24292
21608,17350,1730091612.2839198
21582,17445,1730091612.3279202
21592,17422,1730091612.3699214
21569,17517,1730091612.4129212
21579,17492,1730091612.453921
21589,17468,1730091612.4959202
21599,17443,1730091612.53792
21609,17418,1730091612.5799198
21619,17395,1730091612.626921
21629,17370,1730091612.6679199
21639,17343,1730091612.71092
21649,17313,1730091612.751921
21619,17408,1730091612.7939212
21589,17503,1730091612.8359199
21559,17598,1730091612.87792
21569,17566,1730091612.920797
21580,17534,1730091612.9618073
21590,17506,1730091613.0028071
21601,17474,1730091613.044807
21614,17440,1730091613.0878072
21627,17403,1730091613.1288068
21640,17364,1730091613.170807
21611,17459,1730091613.212807
21623,17418,1730091613.2548072
21633,17378,1730091613.295807
21643,17338,1730091613.3378074
21653,17298,1730091613.3788068
21663,17259,1730091613.420807
21673,17218,1730091613.4618068
21648,17313,1730091613.5048075
21660,17269,1730091613.5458074
21671,17224,1730091613.5878067
21683,17180,1730091613.6308064
21696,17136,1730091613.6748068
21706,17092,1730091613.7178075
21717,17048,1730091613.760826
21727,17004,1730091613.8038225
21737,16959,1730091613.8458233
21747,16911,1730091613.8878226
21757,16862,1730091613.9288232
21767,16814,1730091613.9708214
21777,16766,1730091614.0128229
21787,16717,1730091614.0558233
21797,16669,1730091614.0968225
21807,16622,1730091614.140825
21817,16576,1730091614.183823
21827,16530,1730091614.2258236
21837,16484,1730091614.2678227
21742,16579,1730091614.3108225
21711,16674,1730091614.3535328
21721,16622,1730091614.3945756
21731,16570,1730091614.4365754
21741,16517,1730091614.4785757
21751,16464,1730091614.5205753
21761,16410,1730091614.5625753
21771,16354,1730091614.6095755
21738,16449,1730091614.6505759
21748,16389,1730091614.6925757
21758,16329,1730091614.7335756
21768,16267,1730091614.777576
21778,16202,1730091614.819577
21788,16137,1730091614.8625753
21798,16069,1730091614.903591
21808,15998,1730091614.9455912
21778,16093,1730091614.9865918
21750,16188,1730091615.0295913
21717,16283,1730091615.0705914
21727,16211,1730091615.113592
21632,16306,1730091615.154626
21642,16230,1730091615.1961513
21652,16153,1730091615.2371664
21557,16248,1730091615.2791662
21567,16170,1730091615.321166
21472,16265,1730091615.3621657
21482,16181,1730091615.4031656
21493,16097,1730091615.445166
21507,16013,1730091615.4871662
21521,15928,1730091615.5281663
21536,15841,1730091615.5701654
21554,15752,1730091615.6131659
21568,15664,1730091615.6561677
21584,15575,1730091615.6991549
21597,15484,1730091615.7429836
21611,15389,1730091615.7859912
21625,15295,1730091615.8270085
21641,15200,1730091615.8690088
21657,15109,1730091615.912008
21673,15016,1730091615.9530087
21691,14923,1730091615.9950087
21709,14830,1730091616.037008
21725,14737,1730091616.0780087
21630,14832,1730091616.1190095
21535,14927,1730091616.162008
21505,15022,1730091616.2030084
21522,14929,1730091616.2450078
21488,15024,1730091616.2860081
21510,14933,1730091616.3280075
21532,14842,1730091616.3700097
21553,14751,1730091616.4130087
21573,14659,1730091616.455008
21591,14566,1730091616.4960084
21566,14661,1730091616.5431242
21471,14756,1730091616.5841315
21376,14851,1730091616.628148
21400,14760,1730091616.6701481
21423,14672,1730091616.7121482
21328,14767,1730091616.753871
21351,14676,1730091616.7959127
21373,14585,1730091616.8369129
21394,14493,1730091616.8799136
21368,14588,1730091616.9219134
21344,14683,1730091616.9629126
21319,14778,1730091617.0039132
21308,14873,1730091617.0459127
21336,14780,1730091617.0867832
21362,14688,1730091617.1287904
21392,14596,1730091617.1697903
21422,14503,1730091617.2117903
21454,14410,1730091617.253258
21425,14505,1730091617.2952666
21403,14600,1730091617.337267
21376,14695,1730091617.379267
21281,14790,1730091617.4202669
21186,14885,1730091617.4632668
21225,14791,1730091617.5062666
21260,14698,1730091617.5472667
21297,14605,1730091617.593267
21332,14512,1730091617.6372666
21237,14607,1730091617.6782668
21142,14702,1730091617.720331
21117,14797,1730091617.7623386
21089,14892,1730091617.8033385
21069,14987,1730091617.845339
21108,14896,1730091617.887338
21013,14991,1730091617.9293387
21059,14902,1730091617.97086
21106,14812,1730091618.012861
21011,14907,1730091618.0548606
20983,15002,1730091618.0968602
20958,15097,1730091618.1398618
20932,15192,1730091618.1808608
20837,15287,1730091618.2258615
20742,15382,1730091618.2668602
20794,15294,1730091618.3108609
20847,15208,1730091618.3518603
20752,15303,1730091618.3948598
20808,15213,1730091618.4378595
20863,15122,1730091618.4798603
20768,15217,1730091618.5218635
20744,15312,1730091618.5628607
20726,15407,1730091618.6058612
20631,15502,1730091618.6478603
20696,15413,1730091618.690862
20762,15325,1730091618.7318604
20741,15420,1730091618.7778618
20810,15333,1730091618.8188608
20881,15245,1730091618.8608596
20953,15155,1730091618.9018598
21027,15065,1730091618.944862
21006,15160,1730091618.9878602
20984,15255,1730091619.02886
21057,15171,1730091619.0708604
21132,15088,1730091619.1118615
21207,15007,1730091619.1548598
21186,15102,1730091619.1958647
21262,15025,1730091619.23986
21335,14948,1730091619.28086
21412,14871,1730091619.323861
21317,14966,1730091619.3668604
21222,15061,1730091619.4108598
21127,15156,1730091619.4518604
21032,15251,1730091619.4938598
21106,15184,1730091619.5348597
21181,15119,1730091619.5778596
21258,15056,1730091619.622862
21233,15151,1730091619.6648605
21138,15246,1730091619.7097752
21216,15184,1730091619.7520041
21192,15279,1730091619.7950313
21169,15374,1730091619.8360312
21252,15314,1730091619.8790312
21157,15409,1730091619.9220405
21062,15504,1730091619.964038
20967,15599,1730091620.0100465
20941,15694,1730091620.0529375
21035,15637,1730091620.0949454
21129,15579,1730091620.1359458
21224,15521,1730091620.178948
21129,15616,1730091620.2206233
21034,15711,1730091620.2636318
20939,15806,1730091620.3066313
20844,15901,1730091620.349631
20939,15854,1730091620.393631
20916,15949,1730091620.4356315
21011,15900,1730091620.4776316
21106,15852,1730091620.5196311
21201,15804,1730091620.5616307
21180,15899,1730091620.6036308
21158,15994,1730091620.6476316
21137,16089,1730091620.6896315
21116,16184,1730091620.730631
21211,16147,1730091620.7736313
21306,16110,1730091620.8156312
21401,16073,1730091620.859631
21306,16168,1730091620.9026315
21401,16131,1730091620.9446313
21496,16092,1730091620.9875777
21591,16057,1730091621.0280929
21496,16152,1730091621.0700915
21467,16247,1730091621.112092
21372,16342,1730091621.157091
21277,16437,1730091621.199091
21372,16411,1730091621.2440908
21277,16506,1730091621.2850914
21372,16483,1730091621.3286216
21467,16459,1730091621.3696203
21562,16434,1730091621.4106236
21536,16529,1730091621.4537156
21441,16624,1730091621.495726
21346,16719,1730091621.5377257
21317,16814,1730091621.578726
21287,16909,1730091621.627726
21192,17004,1730091621.669726
21163,17099,1730091621.7117271
21258,17085,1730091621.7557259
21163,17180,1730091621.797127
21068,17275,1730091621.8431349
20973,17370,1730091621.8851352
20948,17465,1730091621.9266577
20853,17560,1730091621.9696581
20758,17655,1730091622.0116584
20853,17645,1730091622.0546584
20828,17740,1730091622.0956595
20923,17730,1730091622.138661
21018,17720,1730091622.1796584
21113,17710,1730091622.2216582
21208,17700,1730091622.2616591
21189,17795,1730091622.3036585
21173,17890,1730091622.3456585
21154,17985,1730091622.386658
21135,18080,1730091622.429659
21116,18175,1730091622.4706576
21094,18270,1730091622.5126574
21076,18365,1730091622.5546584
21171,18375,1730091622.5966609
21266,18385,1730091622.6426585
21361,18395,1730091622.6846585
21343,18490,1730091622.7276728
21321,18585,1730091622.768672
21416,18595,1730091622.811674
21511,18605,1730091622.8526726
21606,18615,1730091622.8956726
21701,18625,1730091622.937675
21796,18636,1730091622.9806726
21768,18731,1730091623.0216734
21863,18749,1730091623.0656745
21958,18768,1730091623.1096728
21926,18863,1730091623.1516721
22021,18882,1730091623.1946876
22116,18901,1730091623.2366881
22211,18921,1730091623.2786887
22306,18942,1730091623.3216913
22401,18965,1730091623.3626895
22496,18990,1730091623.4067016
22591,19018,1730091623.4487011
22686,19047,1730091623.493701
22781,19079,1730091623.5357013
22876,19109,1730091623.576702
22971,19141,1730091623.619702
23066,19174,1730091623.6617012
23161,19209,1730091623.7047005
23256,19243,1730091623.7467012
23349,19282,1730091623.7897022
23440,19324,1730091623.8307016
23530,19368,1730091623.8744483
23617,19410,1730091623.9144855
23705,19454,1730091623.9594867
23791,19496,1730091624.0014868
23878,19541,1730091624.0434875
23961,19587,1730091624.0854852
24041,19634,1730091624.127487
24121,19684,1730091624.1694868
24198,19735,1730091624.2124875
24274,19787,1730091624.2534864
24347,19838,1730091624.2954857
24419,19888,1730091624.3365018
24492,19941,1730091624.3785028
24565,19996,1730091624.419501
24636,20050,1730091624.4615057
24703,20104,1730091624.5045016
24767,20161,1730091624.5455024
24827,20217,1730091624.588508
24886,20277,1730091624.632502
24944,20337,1730091624.6775017
24997,20397,1730091624.7185013
25050,20457,1730091624.7625017
25104,20521,1730091624.803503
25157,20584,1730091624.8455026
25092,20679,1730091624.8865016
25139,20743,1730091624.9285023
25184,20808,1730091624.969502
25229,20879,1730091625.011502
25272,20946,1730091625.053501
25311,21011,1730091625.0955014
25351,21078,1730091625.137502
25390,21145,1730091625.180503
25429,21215,1730091625.221502
25463,21283,1730091625.263933
25493,21355,1730091625.304155
25522,21427,1730091625.3461447
25551,21501,1730091625.3871448
25581,21576,1730091625.429145
25606,21648,1730091625.4711607
25631,21719,1730091625.5131598
25655,21792,1730091625.555161
25678,21866,1730091625.59716
25702,21940,1730091625.64316
25723,22017,1730091625.68416
25741,22094,1730091625.727159
25757,22171,1730091625.7691607
25771,22248,1730091625.8111598
25783,22323,1730091625.8541613
25706,22418,1730091625.8961594
25629,22513,1730091625.9371614
25556,22608,1730091625.97916
25482,22703,1730091626.021162
25413,22798,1730091626.0631595
25346,22893,1730091626.1041617
25441,22988,1730091626.1461601
25366,23083,1730091626.1881597
25291,23178,1730091626.2301602
25221,23273,1730091626.2731595
25151,23368,1730091626.3141592
25079,23463,1730091626.3601594
25012,23558,1730091626.4441597
24945,23653,1730091626.5261588
24880,23748,1730091626.5681596
24810,23843,1730091626.61116
24744,23938,1730091626.65516
24839,24033,1730091626.69816
24775,24128,1730091626.7441602
24711,24223,1730091626.7851596
24644,24318,1730091626.82816
24582,24413,1730091626.8691595
24521,24508,1730091626.9121597
24462,24603,1730091626.95416
24402,24698,1730091626.9961598
24342,24793,1730091627.0376804
24282,24888,1730091627.080682
24225,24983,1730091627.1236815
24167,25078,1730091627.1656797
24113,25173,1730091627.21068
24055,25268,1730091627.2520692
23994,25363,1730091627.2943032
23932,25458,1730091627.3353038
23875,25553,1730091627.3783035
23829,25648,1730091627.4193032
23776,25743,1730091627.5023043
23727,25838,1730091627.545302
23676,25933,1730091627.5903068
23625,26028,1730091627.634302
23574,26123,1730091627.677304
23519,26218,1730091627.7194483
23466,26313,1730091627.762459
23417,26408,1730091627.8454762
23368,26503,1730091627.9684768
23322,26598,1730091628.011476
23285,26693,1730091628.053173
23246,26788,1730091628.095195
23202,26883,1730091628.1371944
23153,26978,1730091628.1801949
23111,27073,1730091628.2221947
23069,27168,1730091628.304195
22974,27263,1730091628.3471947
22937,27358,1730091628.4291966
22901,27453,1730091628.5121956
22806,27548,1730091630.8962104
22711,27643,1730091630.9372106
22616,27738,1730091630.9792101
22521,27833,1730091631.02121
22426,27928,1730091631.307213
22331,28023,1730091631.3492131
22236,28118,1730091631.4722111
22141,28213,1730091631.5542126
22046,28308,1730091631.5962117
21951,28403,1730091631.7182102
21856,28498,1730091631.7612116
21761,28593,1730091631.845212
21666,28688,1730091631.9282124
21571,28783,1730091632.0122118
21476,28878,1730091632.0542116
21381,28973,1730091632.0969822
21286,29068,1730091632.1369908
21191,29163,1730091632.1799908
21096,29258,1730091632.2219906
21001,29353,1730091632.3449903
20906,29448,1730091632.3859901
20811,29542,1730091632.4679906
20716,29637,1730091632.5109906
20621,29732,1730091632.5519905
20526,29820,1730091632.8015137
20431,29913,1730091632.844514
20336,30008,1730091632.8875165
20241,30103,1730091632.9285142
20146,30198,1730091632.970515
20051,30291,1730091633.0115151
19956,30312,1730091636.4600327
19861,30330,1730091636.5030317
19766,30351,1730091636.5460327
19671,30383,1730091636.587033
19576,30411,1730091636.669033
19481,30436,1730091636.7515292
19386,30459,1730091636.7955897
19291,30477,1730091636.8375885
19196,30493,1730091636.8805878
19101,30511,1730091636.9225883
19006,30532,1730091636.9655879
18911,30555,1730091637.0095885
18816,30574,1730091637.0520175
18721,30592,1730091637.0940263
18626,30610,1730091637.135041
18531,30636,1730091637.1780422
18436,30652,1730091637.2193377
18341,30665,1730091637.262349
18246,30677,1730091637.3033488
18151,30687,1730091637.346348
18056,30698,1730091637.387349
17961,30713,1730091637.429349
17866,30732,1730091637.4713488
17771,30750,1730091637.5123491
17676,30766,1730091637.5553493
17581,30780,1730091637.596349
17486,30790,1730091637.6403506
17391,30800,1730091637.6823487
17296,30810,1730091637.7263489
17201,30820,1730091637.7683485
17106,30833,1730091637.811349
17011,30847,1730091637.8523462
16916,30867,1730091637.8953555
16821,30881,1730091637.9373555
16726,30893,1730091637.9793553
16631,30903,1730091638.0623553
16536,30913,1730091638.144355
16441,30923,1730091638.1873553
16346,30935,1730091638.2283556
16251,30948,1730091638.2713552
16156,30960,1730091638.3133554
16061,30970,1730091638.3543556
15966,30980,1730091638.3963559
15871,30990,1730091638.4373555
15776,31000,1730091638.4793556
15681,31010,1730091638.5213559
15586,31020,1730091638.5633554
15491,31030,1730091638.6043558
15396,31040,1730091638.6463552
15301,31050,1730091638.6883557
15206,31060,1730091638.7300549
15111,31070,1730091638.7714913
15016,31080,1730091638.812491
14921,31090,1730091638.8544915
14826,31090,1730091638.8954916
14731,31100,1730091638.9364915
14636,31110,1730091638.9774911
14541,31120,1730091639.0184915
14446,31130,1730091639.061493
14351,31140,1730091639.1025054
14256,31150,1730091639.1455061
14161,31161,1730091639.187506
14066,31171,1730091639.2303088
13971,31171,1730091639.2733195
13876,31181,1730091639.3143172
13781,31191,1730091639.3603172
13686,31201,1730091639.401333
13591,31211,1730091639.4443338
13496,31222,1730091639.4863334
13401,31232,1730091639.569333
13306,31242,1730091639.6113338
13211,31252,1730091639.654333
13116,31262,1730091639.6969898
13021,31272,1730091639.739
12926,31284,1730091639.7809994
12831,31299,1730091639.8219995
12736,31310,1730091639.8639998
12641,31321,1730091639.9060004
12546,31334,1730091639.9469993
12451,31350,1730091639.9889994
12356,31360,1730091640.031
12261,31370,1730091640.0749996
12166,31380,1730091640.1175058
12071,31390,1730091640.1605518
11976,31400,1730091640.2015526
11881,31411,1730091640.2455516
11786,31421,1730091640.2865515
11691,31431,1730091640.329553
11596,31441,1730091640.371554
11501,31451,1730091640.4145515
11406,31461,1730091640.455552
11311,31471,1730091640.4985518
11216,31481,1730091640.5425541
11121,31491,1730091640.585552
11026,31501,1730091640.6300595
10931,31511,1730091640.6723528
10836,31521,1730091640.7143526
10741,31531,1730091640.756354
10646,31541,1730091640.798353
10551,31551,1730091640.8403533
10456,31561,1730091640.8833528
10361,31571,1730091640.9283528
10266,31581,1730091640.9693544
10171,31591,1730091641.0123527
10076,31601,1730091641.054353
9981,31591,1730091641.096404
9886,31581,1730091641.138413
9791,31571,1730091641.1804125
9696,31581,1730091641.2224128
9601,31591,1730091641.2644126
9506,31601,1730091641.3064148
9411,31612,1730091641.3484147
9316,31622,1730091641.3934135
9222,31632,1730091641.4334126
9132,31642,1730091641.4764135
9041,31652,1730091641.5174148
8951,31652,1730091641.5604131
8860,31662,1730091641.6034281
8776,31672,1730091641.6454284
8695,31682,1730091641.686428
8615,31692,1730091641.729263
8535,31702,1730091641.7713077
8461,31712,1730091641.812306
8388,31702,1730091641.8563058
8316,31702,1730091641.9003057
8246,31692,1730091641.9443057
8176,31692,1730091641.9853055
8110,31702,1730091642.028306
8046,31712,1730091642.0693057
7985,31722,1730091642.1123059
7924,31732,1730091642.1543064
7864,31742,1730091642.1973057
7807,31732,1730091642.2383058
7755,31732,1730091642.2803056
7701,31722,1730091642.323306
7651,31712,1730091642.3643057
7605,31712,1730091642.4063063
7559,31712,1730091642.4473057
7511,31702,1730091642.490306
7466,31702,1730091642.5313056
7424,31692,1730091642.5763063
7382,31682,1730091642.6203063
7343,31672,1730091642.6623056
7306,31661,1730091642.7043056
7270,31647,1730091642.7463067
7238,31634,1730091642.787307
7203,31624,1730091642.8303056
7169,31614,1730091642.8723063
7136,31604,1730091642.9143064
7102,31594,1730091642.955305
7070,31584,1730091642.998305
7038,31574,1730091643.041307
7008,31558,1730091643.0823066
6977,31548,1730091643.1248279
6954,31538,1730091643.1668274
6926,31528,1730091643.2118275
6898,31518,1730091643.2528286
6872,31508,1730091643.2948282
6847,31498,1730091643.3368285
6820,31488,1730091643.378826
6795,31478,1730091643.417827
6771,31468,1730091643.460827
6744,31458,1730091643.5028284
6722,31448,1730091643.5448275
6699,31438,1730091643.5858278
6678,31428,1730091643.6298277
6657,31418,1730091643.6718273
6637,31408,1730091643.712827
6620,31398,1730091643.7568278
6598,31387,1730091643.797828
6579,31375,1730091643.8438268
6560,31365,1730091643.8858275
6543,31355,1730091643.9278274
6525,31345,1730091643.9698277
6507,31335,1730091644.0108283
6491,31325,1730091644.0538275
6475,31315,1730091644.095827
6461,31303,1730091644.1378276
6447,31293,1730091644.178827
6433,31282,1730091644.220827
6418,31271,1730091644.262827
6403,31260,1730091644.3038275
6386,31250,1730091644.3458273
6370,31240,1730091644.3868318
6354,31230,1730091644.4288278
6340,31220,1730091644.4698272
6329,31210,1730091644.5128274
6317,31199,1730091644.5538268
6304,31187,1730091644.5978281
6290,31176,1730091644.6388276
6272,31166,1730091644.6808274
6256,31154,1730091644.7218268
6245,31144,1730091644.763827
6231,31134,1730091644.8058293
6216,31124,1730091644.8478277
6200,31114,1730091644.8878272
6184,31104,1730091644.929827
6171,31094,1730091644.9708278
6156,31083,1730091645.0128279
6137,31072,1730091645.053827
6119,31062,1730091645.095797
6103,31052,1730091645.1369178
6085,31042,1730091645.1789138
6068,31032,1730091645.2209177
6054,31022,1730091645.2629168
6038,31012,1730091645.3039188
6024,31001,1730091645.345917
6008,30990,1730091645.3869166
5990,30978,1730091645.4296124
5972,30965,1730091645.469911
5951,30952,1730091645.5119112
5931,30942,1730091645.5539122
5912,30932,1730091645.595911
5891,30922,1730091645.6369112
5873,30912,1730091645.6789114
5852,30901,1730091645.7199116
5833,30889,1730091645.7628026
5811,30876,1730091645.804811
5786,30864,1730091645.8468103
5763,30850,1730091645.888811
5740,30840,1730091645.9308105
5718,30830,1730091645.9718106
5694,30820,1730091646.0138102
5669,30810,1730091646.0558112
5646,30800,1730091646.096812
5620,30789,1730091646.1378124
5593,30779,1730091646.17981
5568,30769,1730091646.22181
5542,30756,1730091646.2638102
5517,30745,1730091646.30481
5494,30735,1730091646.347809
5463,30725,1730091646.3918104
5438,30715,1730091646.43281
5410,30705,1730091646.4768112
5385,30695,1730091646.516811
5360,30685,1730091646.5624394
5339,30672,1730091646.6044478
5320,30659,1730091646.6474485
5299,30646,1730091646.6894484
5275,30636,1730091646.7314487
5255,30626,1730091646.7744482
5231,30616,1730091646.8164482
5207,30606,1730091646.8619273
5184,30596,1730091646.901937
5161,30586,1730091646.944937
5139,30576,1730091646.9869375
5122,30564,1730091647.0279396
5103,30553,1730091647.0699382
5082,30543,1730091647.1119368
5066,30533,1730091647.153937
5045,30523,1730091647.195937
5022,30513,1730091647.236938
5000,30503,1730091647.2789383
4978,30493,1730091647.3199372
4959,30483,1730091647.3639376
4941,30472,1730091647.4049377
4924,30461,1730091647.446937
4908,30451,1730091647.4889374
4888,30441,1730091647.5299366
4868,30431,1730091647.5709379
4846,30421,1730091647.6149368
4823,30411,1730091647.6599376
4803,30401,1730091647.7004583
4784,30391,1730091647.7444568
4769,30381,1730091647.7854574
